"lat","lon","numRecords","sppRichness","genRichness","subfamRichness"
84.5,-50.5,NA,NA,NA,NA
85.5,-50.5,NA,NA,NA,NA
86.5,-50.5,NA,NA,NA,NA
87.5,-50.5,NA,NA,NA,NA
88.5,-50.5,NA,NA,NA,NA
89.5,-50.5,NA,NA,NA,NA
-89.5,-49.5,NA,NA,NA,NA
-88.5,-49.5,NA,NA,NA,NA
-87.5,-49.5,NA,NA,NA,NA
-86.5,-49.5,NA,NA,NA,NA
-85.5,-49.5,NA,NA,NA,NA
-84.5,-49.5,NA,NA,NA,NA
-83.5,-49.5,NA,NA,NA,NA
-82.5,-49.5,NA,NA,NA,NA
-81.5,-49.5,NA,NA,NA,NA
-80.5,-49.5,NA,NA,NA,NA
-79.5,-49.5,NA,NA,NA,NA
-78.5,-49.5,NA,NA,NA,NA
-77.5,-49.5,NA,NA,NA,NA
-76.5,-49.5,NA,NA,NA,NA
-75.5,-49.5,NA,NA,NA,NA
-74.5,-49.5,NA,NA,NA,NA
-73.5,-49.5,NA,NA,NA,NA
-72.5,-49.5,NA,NA,NA,NA
-71.5,-49.5,NA,NA,NA,NA
-70.5,-49.5,NA,NA,NA,NA
-69.5,-49.5,NA,NA,NA,NA
-68.5,-49.5,NA,NA,NA,NA
-67.5,-49.5,NA,NA,NA,NA
-66.5,-49.5,NA,NA,NA,NA
-65.5,-49.5,NA,NA,NA,NA
-64.5,-49.5,NA,NA,NA,NA
-63.5,-49.5,NA,NA,NA,NA
-62.5,-49.5,NA,NA,NA,NA
-61.5,-49.5,NA,NA,NA,NA
-60.5,-49.5,NA,NA,NA,NA
-59.5,-49.5,NA,NA,NA,NA
-58.5,-49.5,NA,NA,NA,NA
-57.5,-49.5,NA,NA,NA,NA
-56.5,-49.5,NA,NA,NA,NA
-55.5,-49.5,NA,NA,NA,NA
-54.5,-49.5,NA,NA,NA,NA
-53.5,-49.5,NA,NA,NA,NA
-52.5,-49.5,NA,NA,NA,NA
-51.5,-49.5,NA,NA,NA,NA
-50.5,-49.5,NA,NA,NA,NA
-49.5,-49.5,NA,NA,NA,NA
-48.5,-49.5,NA,NA,NA,NA
-47.5,-49.5,NA,NA,NA,NA
-46.5,-49.5,NA,NA,NA,NA
-45.5,-49.5,NA,NA,NA,NA
-44.5,-49.5,NA,NA,NA,NA
-43.5,-49.5,NA,NA,NA,NA
-42.5,-49.5,NA,NA,NA,NA
-41.5,-49.5,NA,NA,NA,NA
-40.5,-49.5,NA,NA,NA,NA
-39.5,-49.5,NA,NA,NA,NA
-38.5,-49.5,NA,NA,NA,NA
-37.5,-49.5,NA,NA,NA,NA
-36.5,-49.5,NA,NA,NA,NA
-35.5,-49.5,NA,NA,NA,NA
-34.5,-49.5,NA,NA,NA,NA
-33.5,-49.5,NA,NA,NA,NA
-32.5,-49.5,NA,NA,NA,NA
-31.5,-49.5,NA,NA,NA,NA
-30.5,-49.5,NA,NA,NA,NA
-29.5,-49.5,NA,NA,NA,NA
-28.5,-49.5,1,1,1,1
-27.5,-49.5,2,1,1,1
-26.5,-49.5,39,20,7,2
-25.5,-49.5,12,4,2,2
-24.5,-49.5,NA,NA,NA,NA
-23.5,-49.5,NA,NA,NA,NA
-22.5,-49.5,NA,NA,NA,NA
-21.5,-49.5,NA,NA,NA,NA
-20.5,-49.5,NA,NA,NA,NA
-19.5,-49.5,NA,NA,NA,NA
-18.5,-49.5,NA,NA,NA,NA
-17.5,-49.5,NA,NA,NA,NA
-16.5,-49.5,1,1,1,1
-15.5,-49.5,NA,NA,NA,NA
-14.5,-49.5,NA,NA,NA,NA
-13.5,-49.5,NA,NA,NA,NA
-12.5,-49.5,NA,NA,NA,NA
-11.5,-49.5,NA,NA,NA,NA
-10.5,-49.5,NA,NA,NA,NA
-9.5,-49.5,NA,NA,NA,NA
-8.5,-49.5,11,4,4,1
-7.5,-49.5,NA,NA,NA,NA
-6.5,-49.5,NA,NA,NA,NA
-5.5,-49.5,NA,NA,NA,NA
-4.5,-49.5,NA,NA,NA,NA
-3.5,-49.5,2,2,1,1
-2.5,-49.5,NA,NA,NA,NA
-1.5,-49.5,NA,NA,NA,NA
-0.5,-49.5,NA,NA,NA,NA
0.5,-49.5,NA,NA,NA,NA
1.5,-49.5,NA,NA,NA,NA
2.5,-49.5,NA,NA,NA,NA
3.5,-49.5,NA,NA,NA,NA
4.5,-49.5,NA,NA,NA,NA
5.5,-49.5,NA,NA,NA,NA
6.5,-49.5,NA,NA,NA,NA
7.5,-49.5,NA,NA,NA,NA
8.5,-49.5,NA,NA,NA,NA
9.5,-49.5,NA,NA,NA,NA
10.5,-49.5,NA,NA,NA,NA
11.5,-49.5,NA,NA,NA,NA
12.5,-49.5,NA,NA,NA,NA
13.5,-49.5,NA,NA,NA,NA
14.5,-49.5,NA,NA,NA,NA
15.5,-49.5,NA,NA,NA,NA
16.5,-49.5,NA,NA,NA,NA
17.5,-49.5,NA,NA,NA,NA
18.5,-49.5,NA,NA,NA,NA
19.5,-49.5,NA,NA,NA,NA
20.5,-49.5,NA,NA,NA,NA
21.5,-49.5,NA,NA,NA,NA
22.5,-49.5,NA,NA,NA,NA
23.5,-49.5,NA,NA,NA,NA
24.5,-49.5,NA,NA,NA,NA
25.5,-49.5,NA,NA,NA,NA
26.5,-49.5,NA,NA,NA,NA
27.5,-49.5,NA,NA,NA,NA
28.5,-49.5,NA,NA,NA,NA
29.5,-49.5,NA,NA,NA,NA
30.5,-49.5,NA,NA,NA,NA
31.5,-49.5,NA,NA,NA,NA
32.5,-49.5,NA,NA,NA,NA
33.5,-49.5,NA,NA,NA,NA
34.5,-49.5,NA,NA,NA,NA
35.5,-49.5,NA,NA,NA,NA
36.5,-49.5,NA,NA,NA,NA
37.5,-49.5,NA,NA,NA,NA
38.5,-49.5,NA,NA,NA,NA
39.5,-49.5,NA,NA,NA,NA
40.5,-49.5,NA,NA,NA,NA
41.5,-49.5,NA,NA,NA,NA
42.5,-49.5,NA,NA,NA,NA
43.5,-49.5,NA,NA,NA,NA
44.5,-49.5,NA,NA,NA,NA
45.5,-49.5,NA,NA,NA,NA
46.5,-49.5,NA,NA,NA,NA
47.5,-49.5,NA,NA,NA,NA
48.5,-49.5,NA,NA,NA,NA
49.5,-49.5,NA,NA,NA,NA
50.5,-49.5,NA,NA,NA,NA
51.5,-49.5,NA,NA,NA,NA
52.5,-49.5,NA,NA,NA,NA
53.5,-49.5,NA,NA,NA,NA
54.5,-49.5,NA,NA,NA,NA
55.5,-49.5,NA,NA,NA,NA
56.5,-49.5,NA,NA,NA,NA
57.5,-49.5,NA,NA,NA,NA
58.5,-49.5,NA,NA,NA,NA
59.5,-49.5,NA,NA,NA,NA
60.5,-49.5,NA,NA,NA,NA
61.5,-49.5,NA,NA,NA,NA
62.5,-49.5,NA,NA,NA,NA
63.5,-49.5,NA,NA,NA,NA
64.5,-49.5,NA,NA,NA,NA
65.5,-49.5,NA,NA,NA,NA
66.5,-49.5,NA,NA,NA,NA
67.5,-49.5,NA,NA,NA,NA
68.5,-49.5,NA,NA,NA,NA
69.5,-49.5,NA,NA,NA,NA
70.5,-49.5,NA,NA,NA,NA
71.5,-49.5,NA,NA,NA,NA
72.5,-49.5,NA,NA,NA,NA
73.5,-49.5,NA,NA,NA,NA
74.5,-49.5,NA,NA,NA,NA
75.5,-49.5,NA,NA,NA,NA
76.5,-49.5,NA,NA,NA,NA
77.5,-49.5,NA,NA,NA,NA
78.5,-49.5,NA,NA,NA,NA
79.5,-49.5,NA,NA,NA,NA
80.5,-49.5,NA,NA,NA,NA
81.5,-49.5,NA,NA,NA,NA
82.5,-49.5,NA,NA,NA,NA
83.5,-49.5,NA,NA,NA,NA
84.5,-49.5,NA,NA,NA,NA
85.5,-49.5,NA,NA,NA,NA
86.5,-49.5,NA,NA,NA,NA
87.5,-49.5,NA,NA,NA,NA
88.5,-49.5,NA,NA,NA,NA
89.5,-49.5,NA,NA,NA,NA
-89.5,-48.5,NA,NA,NA,NA
-88.5,-48.5,NA,NA,NA,NA
-87.5,-48.5,NA,NA,NA,NA
-86.5,-48.5,NA,NA,NA,NA
-85.5,-48.5,NA,NA,NA,NA
-84.5,-48.5,NA,NA,NA,NA
-83.5,-48.5,NA,NA,NA,NA
-82.5,-48.5,NA,NA,NA,NA
-81.5,-48.5,NA,NA,NA,NA
-80.5,-48.5,NA,NA,NA,NA
-79.5,-48.5,NA,NA,NA,NA
-78.5,-48.5,NA,NA,NA,NA
-77.5,-48.5,NA,NA,NA,NA
-76.5,-48.5,NA,NA,NA,NA
-75.5,-48.5,NA,NA,NA,NA
-74.5,-48.5,NA,NA,NA,NA
-73.5,-48.5,NA,NA,NA,NA
-72.5,-48.5,NA,NA,NA,NA
-71.5,-48.5,NA,NA,NA,NA
-70.5,-48.5,NA,NA,NA,NA
-69.5,-48.5,NA,NA,NA,NA
-68.5,-48.5,NA,NA,NA,NA
-67.5,-48.5,NA,NA,NA,NA
-66.5,-48.5,NA,NA,NA,NA
-65.5,-48.5,NA,NA,NA,NA
-64.5,-48.5,NA,NA,NA,NA
-63.5,-48.5,NA,NA,NA,NA
-62.5,-48.5,NA,NA,NA,NA
-61.5,-48.5,NA,NA,NA,NA
-60.5,-48.5,NA,NA,NA,NA
-59.5,-48.5,NA,NA,NA,NA
-58.5,-48.5,NA,NA,NA,NA
-57.5,-48.5,NA,NA,NA,NA
-56.5,-48.5,NA,NA,NA,NA
-55.5,-48.5,NA,NA,NA,NA
-54.5,-48.5,NA,NA,NA,NA
-53.5,-48.5,NA,NA,NA,NA
-52.5,-48.5,NA,NA,NA,NA
-51.5,-48.5,NA,NA,NA,NA
-50.5,-48.5,NA,NA,NA,NA
-49.5,-48.5,NA,NA,NA,NA
-48.5,-48.5,NA,NA,NA,NA
-47.5,-48.5,NA,NA,NA,NA
-46.5,-48.5,NA,NA,NA,NA
-45.5,-48.5,NA,NA,NA,NA
-44.5,-48.5,NA,NA,NA,NA
-43.5,-48.5,NA,NA,NA,NA
-42.5,-48.5,NA,NA,NA,NA
-41.5,-48.5,NA,NA,NA,NA
-40.5,-48.5,NA,NA,NA,NA
-39.5,-48.5,NA,NA,NA,NA
-38.5,-48.5,NA,NA,NA,NA
-37.5,-48.5,NA,NA,NA,NA
-36.5,-48.5,NA,NA,NA,NA
-35.5,-48.5,NA,NA,NA,NA
-34.5,-48.5,NA,NA,NA,NA
-33.5,-48.5,NA,NA,NA,NA
-32.5,-48.5,NA,NA,NA,NA
-31.5,-48.5,NA,NA,NA,NA
-30.5,-48.5,NA,NA,NA,NA
-29.5,-48.5,NA,NA,NA,NA
-28.5,-48.5,NA,NA,NA,NA
-27.5,-48.5,13,7,6,4
-26.5,-48.5,16,4,3,2
-25.5,-48.5,16,4,3,2
-24.5,-48.5,10,7,4,1
-23.5,-48.5,NA,NA,NA,NA
-22.5,-48.5,11,9,3,2
-21.5,-48.5,NA,NA,NA,NA
-20.5,-48.5,NA,NA,NA,NA
-19.5,-48.5,18,6,3,2
-18.5,-48.5,7,4,2,2
-17.5,-48.5,2,2,1,1
-16.5,-48.5,14,7,4,3
-15.5,-48.5,NA,NA,NA,NA
-14.5,-48.5,3,3,3,3
-13.5,-48.5,1,1,1,1
-12.5,-48.5,NA,NA,NA,NA
-11.5,-48.5,NA,NA,NA,NA
-10.5,-48.5,2,1,1,1
-9.5,-48.5,NA,NA,NA,NA
-8.5,-48.5,NA,NA,NA,NA
-7.5,-48.5,NA,NA,NA,NA
-6.5,-48.5,NA,NA,NA,NA
-5.5,-48.5,NA,NA,NA,NA
-4.5,-48.5,NA,NA,NA,NA
-3.5,-48.5,NA,NA,NA,NA
-2.5,-48.5,NA,NA,NA,NA
-1.5,-48.5,38,21,8,3
-0.5,-48.5,NA,NA,NA,NA
0.5,-48.5,NA,NA,NA,NA
1.5,-48.5,NA,NA,NA,NA
2.5,-48.5,NA,NA,NA,NA
3.5,-48.5,NA,NA,NA,NA
4.5,-48.5,NA,NA,NA,NA
5.5,-48.5,NA,NA,NA,NA
6.5,-48.5,NA,NA,NA,NA
7.5,-48.5,NA,NA,NA,NA
8.5,-48.5,NA,NA,NA,NA
9.5,-48.5,NA,NA,NA,NA
10.5,-48.5,NA,NA,NA,NA
11.5,-48.5,NA,NA,NA,NA
12.5,-48.5,NA,NA,NA,NA
13.5,-48.5,NA,NA,NA,NA
14.5,-48.5,NA,NA,NA,NA
15.5,-48.5,NA,NA,NA,NA
16.5,-48.5,NA,NA,NA,NA
17.5,-48.5,NA,NA,NA,NA
18.5,-48.5,NA,NA,NA,NA
19.5,-48.5,NA,NA,NA,NA
20.5,-48.5,NA,NA,NA,NA
21.5,-48.5,NA,NA,NA,NA
22.5,-48.5,NA,NA,NA,NA
23.5,-48.5,NA,NA,NA,NA
24.5,-48.5,NA,NA,NA,NA
25.5,-48.5,NA,NA,NA,NA
26.5,-48.5,NA,NA,NA,NA
27.5,-48.5,NA,NA,NA,NA
28.5,-48.5,NA,NA,NA,NA
29.5,-48.5,NA,NA,NA,NA
30.5,-48.5,NA,NA,NA,NA
31.5,-48.5,NA,NA,NA,NA
32.5,-48.5,NA,NA,NA,NA
33.5,-48.5,NA,NA,NA,NA
34.5,-48.5,NA,NA,NA,NA
35.5,-48.5,NA,NA,NA,NA
36.5,-48.5,NA,NA,NA,NA
37.5,-48.5,NA,NA,NA,NA
38.5,-48.5,NA,NA,NA,NA
39.5,-48.5,NA,NA,NA,NA
40.5,-48.5,NA,NA,NA,NA
41.5,-48.5,NA,NA,NA,NA
42.5,-48.5,NA,NA,NA,NA
43.5,-48.5,NA,NA,NA,NA
44.5,-48.5,NA,NA,NA,NA
45.5,-48.5,NA,NA,NA,NA
46.5,-48.5,NA,NA,NA,NA
47.5,-48.5,NA,NA,NA,NA
48.5,-48.5,NA,NA,NA,NA
49.5,-48.5,NA,NA,NA,NA
50.5,-48.5,NA,NA,NA,NA
51.5,-48.5,NA,NA,NA,NA
52.5,-48.5,NA,NA,NA,NA
53.5,-48.5,NA,NA,NA,NA
54.5,-48.5,NA,NA,NA,NA
55.5,-48.5,NA,NA,NA,NA
56.5,-48.5,NA,NA,NA,NA
57.5,-48.5,NA,NA,NA,NA
58.5,-48.5,NA,NA,NA,NA
59.5,-48.5,NA,NA,NA,NA
60.5,-48.5,NA,NA,NA,NA
61.5,-48.5,NA,NA,NA,NA
62.5,-48.5,NA,NA,NA,NA
63.5,-48.5,NA,NA,NA,NA
64.5,-48.5,NA,NA,NA,NA
65.5,-48.5,NA,NA,NA,NA
66.5,-48.5,NA,NA,NA,NA
67.5,-48.5,NA,NA,NA,NA
68.5,-48.5,NA,NA,NA,NA
69.5,-48.5,NA,NA,NA,NA
70.5,-48.5,NA,NA,NA,NA
71.5,-48.5,NA,NA,NA,NA
72.5,-48.5,NA,NA,NA,NA
73.5,-48.5,NA,NA,NA,NA
74.5,-48.5,NA,NA,NA,NA
75.5,-48.5,NA,NA,NA,NA
76.5,-48.5,NA,NA,NA,NA
77.5,-48.5,NA,NA,NA,NA
78.5,-48.5,NA,NA,NA,NA
79.5,-48.5,NA,NA,NA,NA
80.5,-48.5,NA,NA,NA,NA
81.5,-48.5,NA,NA,NA,NA
82.5,-48.5,NA,NA,NA,NA
83.5,-48.5,NA,NA,NA,NA
84.5,-48.5,NA,NA,NA,NA
85.5,-48.5,NA,NA,NA,NA
86.5,-48.5,NA,NA,NA,NA
87.5,-48.5,NA,NA,NA,NA
88.5,-48.5,NA,NA,NA,NA
89.5,-48.5,NA,NA,NA,NA
-89.5,-47.5,NA,NA,NA,NA
-88.5,-47.5,NA,NA,NA,NA
-87.5,-47.5,NA,NA,NA,NA
-86.5,-47.5,NA,NA,NA,NA
-85.5,-47.5,NA,NA,NA,NA
-84.5,-47.5,NA,NA,NA,NA
-83.5,-47.5,NA,NA,NA,NA
-82.5,-47.5,NA,NA,NA,NA
-81.5,-47.5,NA,NA,NA,NA
-80.5,-47.5,NA,NA,NA,NA
-79.5,-47.5,NA,NA,NA,NA
-78.5,-47.5,NA,NA,NA,NA
-77.5,-47.5,NA,NA,NA,NA
-76.5,-47.5,NA,NA,NA,NA
-75.5,-47.5,NA,NA,NA,NA
-74.5,-47.5,NA,NA,NA,NA
-73.5,-47.5,NA,NA,NA,NA
-72.5,-47.5,NA,NA,NA,NA
-71.5,-47.5,NA,NA,NA,NA
-70.5,-47.5,NA,NA,NA,NA
-69.5,-47.5,NA,NA,NA,NA
-68.5,-47.5,NA,NA,NA,NA
-67.5,-47.5,NA,NA,NA,NA
-66.5,-47.5,NA,NA,NA,NA
-65.5,-47.5,NA,NA,NA,NA
-64.5,-47.5,NA,NA,NA,NA
-63.5,-47.5,NA,NA,NA,NA
-62.5,-47.5,NA,NA,NA,NA
-61.5,-47.5,NA,NA,NA,NA
-60.5,-47.5,NA,NA,NA,NA
-59.5,-47.5,NA,NA,NA,NA
-58.5,-47.5,NA,NA,NA,NA
-57.5,-47.5,NA,NA,NA,NA
-56.5,-47.5,NA,NA,NA,NA
-55.5,-47.5,NA,NA,NA,NA
-54.5,-47.5,NA,NA,NA,NA
-53.5,-47.5,NA,NA,NA,NA
-52.5,-47.5,NA,NA,NA,NA
-51.5,-47.5,NA,NA,NA,NA
-50.5,-47.5,NA,NA,NA,NA
-49.5,-47.5,NA,NA,NA,NA
-48.5,-47.5,NA,NA,NA,NA
-47.5,-47.5,NA,NA,NA,NA
-46.5,-47.5,NA,NA,NA,NA
-45.5,-47.5,NA,NA,NA,NA
-44.5,-47.5,NA,NA,NA,NA
-43.5,-47.5,NA,NA,NA,NA
-42.5,-47.5,NA,NA,NA,NA
-41.5,-47.5,NA,NA,NA,NA
-40.5,-47.5,NA,NA,NA,NA
-39.5,-47.5,NA,NA,NA,NA
-38.5,-47.5,NA,NA,NA,NA
-37.5,-47.5,NA,NA,NA,NA
-36.5,-47.5,NA,NA,NA,NA
-35.5,-47.5,NA,NA,NA,NA
-34.5,-47.5,NA,NA,NA,NA
-33.5,-47.5,NA,NA,NA,NA
-32.5,-47.5,NA,NA,NA,NA
-31.5,-47.5,NA,NA,NA,NA
-30.5,-47.5,NA,NA,NA,NA
-29.5,-47.5,NA,NA,NA,NA
-28.5,-47.5,NA,NA,NA,NA
-27.5,-47.5,NA,NA,NA,NA
-26.5,-47.5,NA,NA,NA,NA
-25.5,-47.5,4,4,2,1
-24.5,-47.5,4,2,2,2
-23.5,-47.5,6,2,1,1
-22.5,-47.5,18,11,8,3
-21.5,-47.5,24,6,4,3
-20.5,-47.5,NA,NA,NA,NA
-19.5,-47.5,NA,NA,NA,NA
-18.5,-47.5,NA,NA,NA,NA
-17.5,-47.5,NA,NA,NA,NA
-16.5,-47.5,NA,NA,NA,NA
-15.5,-47.5,19,6,5,2
-14.5,-47.5,3,3,1,1
-13.5,-47.5,NA,NA,NA,NA
-12.5,-47.5,NA,NA,NA,NA
-11.5,-47.5,NA,NA,NA,NA
-10.5,-47.5,NA,NA,NA,NA
-9.5,-47.5,NA,NA,NA,NA
-8.5,-47.5,NA,NA,NA,NA
-7.5,-47.5,4,3,3,3
-6.5,-47.5,2,1,1,1
-5.5,-47.5,NA,NA,NA,NA
-4.5,-47.5,NA,NA,NA,NA
-3.5,-47.5,1,1,1,1
-2.5,-47.5,NA,NA,NA,NA
-1.5,-47.5,NA,NA,NA,NA
-0.5,-47.5,NA,NA,NA,NA
0.5,-47.5,NA,NA,NA,NA
1.5,-47.5,NA,NA,NA,NA
2.5,-47.5,NA,NA,NA,NA
3.5,-47.5,NA,NA,NA,NA
4.5,-47.5,NA,NA,NA,NA
5.5,-47.5,NA,NA,NA,NA
6.5,-47.5,NA,NA,NA,NA
7.5,-47.5,NA,NA,NA,NA
8.5,-47.5,NA,NA,NA,NA
9.5,-47.5,NA,NA,NA,NA
10.5,-47.5,NA,NA,NA,NA
11.5,-47.5,NA,NA,NA,NA
12.5,-47.5,NA,NA,NA,NA
13.5,-47.5,NA,NA,NA,NA
14.5,-47.5,NA,NA,NA,NA
15.5,-47.5,NA,NA,NA,NA
16.5,-47.5,NA,NA,NA,NA
17.5,-47.5,NA,NA,NA,NA
18.5,-47.5,NA,NA,NA,NA
19.5,-47.5,NA,NA,NA,NA
20.5,-47.5,NA,NA,NA,NA
21.5,-47.5,NA,NA,NA,NA
22.5,-47.5,NA,NA,NA,NA
23.5,-47.5,NA,NA,NA,NA
24.5,-47.5,NA,NA,NA,NA
25.5,-47.5,NA,NA,NA,NA
26.5,-47.5,NA,NA,NA,NA
27.5,-47.5,NA,NA,NA,NA
28.5,-47.5,NA,NA,NA,NA
29.5,-47.5,NA,NA,NA,NA
30.5,-47.5,NA,NA,NA,NA
31.5,-47.5,NA,NA,NA,NA
32.5,-47.5,NA,NA,NA,NA
33.5,-47.5,NA,NA,NA,NA
34.5,-47.5,NA,NA,NA,NA
35.5,-47.5,NA,NA,NA,NA
36.5,-47.5,NA,NA,NA,NA
37.5,-47.5,NA,NA,NA,NA
38.5,-47.5,NA,NA,NA,NA
39.5,-47.5,NA,NA,NA,NA
40.5,-47.5,NA,NA,NA,NA
41.5,-47.5,NA,NA,NA,NA
42.5,-47.5,NA,NA,NA,NA
43.5,-47.5,NA,NA,NA,NA
44.5,-47.5,NA,NA,NA,NA
45.5,-47.5,NA,NA,NA,NA
46.5,-47.5,NA,NA,NA,NA
47.5,-47.5,NA,NA,NA,NA
48.5,-47.5,NA,NA,NA,NA
49.5,-47.5,NA,NA,NA,NA
50.5,-47.5,NA,NA,NA,NA
51.5,-47.5,NA,NA,NA,NA
52.5,-47.5,NA,NA,NA,NA
53.5,-47.5,NA,NA,NA,NA
54.5,-47.5,NA,NA,NA,NA
55.5,-47.5,NA,NA,NA,NA
56.5,-47.5,NA,NA,NA,NA
57.5,-47.5,NA,NA,NA,NA
58.5,-47.5,NA,NA,NA,NA
59.5,-47.5,NA,NA,NA,NA
60.5,-47.5,NA,NA,NA,NA
61.5,-47.5,NA,NA,NA,NA
62.5,-47.5,NA,NA,NA,NA
63.5,-47.5,NA,NA,NA,NA
64.5,-47.5,NA,NA,NA,NA
65.5,-47.5,NA,NA,NA,NA
66.5,-47.5,NA,NA,NA,NA
67.5,-47.5,NA,NA,NA,NA
68.5,-47.5,NA,NA,NA,NA
69.5,-47.5,NA,NA,NA,NA
70.5,-47.5,NA,NA,NA,NA
71.5,-47.5,NA,NA,NA,NA
72.5,-47.5,NA,NA,NA,NA
73.5,-47.5,NA,NA,NA,NA
74.5,-47.5,NA,NA,NA,NA
75.5,-47.5,NA,NA,NA,NA
76.5,-47.5,NA,NA,NA,NA
77.5,-47.5,NA,NA,NA,NA
78.5,-47.5,NA,NA,NA,NA
79.5,-47.5,NA,NA,NA,NA
80.5,-47.5,NA,NA,NA,NA
81.5,-47.5,NA,NA,NA,NA
82.5,-47.5,NA,NA,NA,NA
83.5,-47.5,NA,NA,NA,NA
84.5,-47.5,NA,NA,NA,NA
85.5,-47.5,NA,NA,NA,NA
86.5,-47.5,NA,NA,NA,NA
87.5,-47.5,NA,NA,NA,NA
88.5,-47.5,NA,NA,NA,NA
89.5,-47.5,NA,NA,NA,NA
-89.5,-46.5,NA,NA,NA,NA
-88.5,-46.5,NA,NA,NA,NA
-87.5,-46.5,NA,NA,NA,NA
-86.5,-46.5,NA,NA,NA,NA
-85.5,-46.5,NA,NA,NA,NA
-84.5,-46.5,NA,NA,NA,NA
-83.5,-46.5,NA,NA,NA,NA
-82.5,-46.5,NA,NA,NA,NA
-81.5,-46.5,NA,NA,NA,NA
-80.5,-46.5,NA,NA,NA,NA
-79.5,-46.5,NA,NA,NA,NA
-78.5,-46.5,NA,NA,NA,NA
-77.5,-46.5,NA,NA,NA,NA
-76.5,-46.5,NA,NA,NA,NA
-75.5,-46.5,NA,NA,NA,NA
-74.5,-46.5,NA,NA,NA,NA
-73.5,-46.5,NA,NA,NA,NA
-72.5,-46.5,NA,NA,NA,NA
-71.5,-46.5,NA,NA,NA,NA
-70.5,-46.5,NA,NA,NA,NA
-69.5,-46.5,NA,NA,NA,NA
-68.5,-46.5,NA,NA,NA,NA
-67.5,-46.5,NA,NA,NA,NA
-66.5,-46.5,NA,NA,NA,NA
-65.5,-46.5,NA,NA,NA,NA
-64.5,-46.5,NA,NA,NA,NA
-63.5,-46.5,NA,NA,NA,NA
-62.5,-46.5,NA,NA,NA,NA
-61.5,-46.5,NA,NA,NA,NA
-60.5,-46.5,NA,NA,NA,NA
-59.5,-46.5,NA,NA,NA,NA
-58.5,-46.5,NA,NA,NA,NA
-57.5,-46.5,NA,NA,NA,NA
-56.5,-46.5,NA,NA,NA,NA
-55.5,-46.5,NA,NA,NA,NA
-54.5,-46.5,NA,NA,NA,NA
-53.5,-46.5,NA,NA,NA,NA
-52.5,-46.5,NA,NA,NA,NA
-51.5,-46.5,NA,NA,NA,NA
-50.5,-46.5,NA,NA,NA,NA
-49.5,-46.5,NA,NA,NA,NA
-48.5,-46.5,NA,NA,NA,NA
-47.5,-46.5,NA,NA,NA,NA
-46.5,-46.5,NA,NA,NA,NA
-45.5,-46.5,NA,NA,NA,NA
-44.5,-46.5,NA,NA,NA,NA
-43.5,-46.5,NA,NA,NA,NA
-42.5,-46.5,NA,NA,NA,NA
-41.5,-46.5,NA,NA,NA,NA
-40.5,-46.5,NA,NA,NA,NA
-39.5,-46.5,NA,NA,NA,NA
-38.5,-46.5,NA,NA,NA,NA
-37.5,-46.5,NA,NA,NA,NA
-36.5,-46.5,NA,NA,NA,NA
-35.5,-46.5,NA,NA,NA,NA
-34.5,-46.5,NA,NA,NA,NA
-33.5,-46.5,NA,NA,NA,NA
-32.5,-46.5,NA,NA,NA,NA
-31.5,-46.5,NA,NA,NA,NA
-30.5,-46.5,NA,NA,NA,NA
-29.5,-46.5,NA,NA,NA,NA
-28.5,-46.5,NA,NA,NA,NA
-27.5,-46.5,NA,NA,NA,NA
-26.5,-46.5,NA,NA,NA,NA
-25.5,-46.5,NA,NA,NA,NA
-24.5,-46.5,NA,NA,NA,NA
-23.5,-46.5,101,28,9,4
-22.5,-46.5,10,3,1,1
-21.5,-46.5,1,1,1,1
-20.5,-46.5,NA,NA,NA,NA
-19.5,-46.5,NA,NA,NA,NA
-18.5,-46.5,NA,NA,NA,NA
-17.5,-46.5,NA,NA,NA,NA
-16.5,-46.5,NA,NA,NA,NA
-15.5,-46.5,NA,NA,NA,NA
-14.5,-46.5,2,1,1,1
-13.5,-46.5,NA,NA,NA,NA
-12.5,-46.5,NA,NA,NA,NA
-11.5,-46.5,NA,NA,NA,NA
-10.5,-46.5,6,2,2,1
-9.5,-46.5,NA,NA,NA,NA
-8.5,-46.5,5,3,3,3
-7.5,-46.5,NA,NA,NA,NA
-6.5,-46.5,NA,NA,NA,NA
-5.5,-46.5,NA,NA,NA,NA
-4.5,-46.5,NA,NA,NA,NA
-3.5,-46.5,NA,NA,NA,NA
-2.5,-46.5,NA,NA,NA,NA
-1.5,-46.5,NA,NA,NA,NA
-0.5,-46.5,NA,NA,NA,NA
0.5,-46.5,NA,NA,NA,NA
1.5,-46.5,NA,NA,NA,NA
2.5,-46.5,NA,NA,NA,NA
3.5,-46.5,NA,NA,NA,NA
4.5,-46.5,NA,NA,NA,NA
5.5,-46.5,NA,NA,NA,NA
6.5,-46.5,NA,NA,NA,NA
7.5,-46.5,NA,NA,NA,NA
8.5,-46.5,NA,NA,NA,NA
9.5,-46.5,NA,NA,NA,NA
10.5,-46.5,NA,NA,NA,NA
11.5,-46.5,NA,NA,NA,NA
12.5,-46.5,NA,NA,NA,NA
13.5,-46.5,NA,NA,NA,NA
14.5,-46.5,NA,NA,NA,NA
15.5,-46.5,NA,NA,NA,NA
16.5,-46.5,NA,NA,NA,NA
17.5,-46.5,NA,NA,NA,NA
