"scientificName"
"Bannapone pertinax"
"Bannapone scrobiceps"
"Bannapone zwaluwenburgi"
"Baracidris meketra"
"Baracidris pilosa"
"Baracidris sitra"
"Bariamyrma hispidula"
"Belonopelta attenuata"
"Belonopelta deletrix"
"Biamomyrma lata"
"Biamomyrma rugosa"
"Biamomyrma zherikhini"
"Blepharidatta brasiliensis"
"Blepharidatta conops"
"Blepharidatta delabiei"
"Blepharidatta fernandezi"
"Boloponera vicans"
"Boltonidris mirabilis"
"Bondroitia lujae"
"Bondroitia saharensis"
"Bothriomyrmex anastasiae"
"Bothriomyrmex atlantis"
"Bothriomyrmex breviceps"
"Bothriomyrmex communistus"
"Bothriomyrmex corsicus"
"Bothriomyrmex costae"
"Bothriomyrmex crosi"
"Bothriomyrmex cuculus"
"Bothriomyrmex decapitans"
"Bothriomyrmex emarginatus"
"Bothriomyrmex jannonei"
"Bothriomyrmex kusnezovi"
"Bothriomyrmex laticeps"
"Bothriomyrmex meridionalis"
"Bothriomyrmex modestus"
"Bothriomyrmex paradoxus"
"Bothriomyrmex pubens"
"Bothriomyrmex regicidus"
"Bothriomyrmex salsurae"
"Bothriomyrmex saundersi"
"Bothriomyrmex syrius"
"Bothriomyrmex turcomenicus"
"Bothriomyrmex urartus"
"Bothroponera aspera"
"Bothroponera cambouei"
"Bothroponera cariosa"
"Bothroponera cavernosa"
"Bothroponera comorensis"
"Bothroponera crassa"
"Bothroponera cribrata"
"Bothroponera glabripes"
"Bothroponera granosa"
"Bothroponera henryi"
"Bothroponera kenyensis"
"Bothroponera kruegeri"
"Bothroponera laevissima"
"Bothroponera lamottei"
"Bothroponera masoala"
"Bothroponera mlanjiensis"
"Bothroponera montivaga"
"Bothroponera pachyderma"
"Bothroponera perroti"
"Bothroponera picardi"
"Bothroponera planicornis"
